,0,1
0,7.20636463165,8.10000038147
1,7.70823192596,8.19999980927
2,6.3003950119,4.30000019073
3,6.0915517807,5.5
4,4.70984458923,5.09999990463
5,5.11670446396,6.09999990463
6,4.12563228607,1.20000004768
7,4.52372407913,5.5
8,0.702602505684,3.0
9,6.35686302185,1.20000004768
10,6.4216132164,7.30000019073
11,8.27187538147,7.30000019073
12,8.28869056702,10.5
13,9.06131458282,8.19999980927
14,8.64397239685,10.6999998093
15,11.2921581268,14.5500001907
16,13.3512773514,20.2999992371
17,9.27412414551,6.90000009537
18,10.021569252,6.40000009537
19,0.926906406879,0.10000000149
20,61.9026412964,62.5
21,8.42640686035,7.30000019073
22,5.86608123779,6.0
23,0.77049601078,6.09999990463
24,3.25507283211,2.70000004768
25,18.5412921906,15.8000001907
